egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-A2-126,Guideword: FORM: AFFIRMATIVE. CanDo: Can use the affirmative forms.,SuperCategory: MODALITY. SubCategory: have (got) to,A2,情态动词：have to 和 have got to 的肯定形式,"This weekend I have to go to a party.、We’ll meet at four o'clock because my mom has to go to the Shopping Centre then.、You have got to bring a cap for the sun.、For the art lessons we've got to bring a rubber, two pencils and some colour pencils.",have to、has to、have got to、has got to,,,"情态动词,义务,必要性,肯定形式,动词原形",
GG-A2-127,Guideword: USE: OBLIGATION. CanDo: Can use 'have (got) to' to talk about obligations.,SuperCategory: MODALITY. SubCategory: have (got) to,A2,情态动词：have (got) to 表示义务,The concert starts at midnight but we have to go before then because we have got to buy our tickets.、You have to bring your swimming costume.,have to、has to、have got to,,,"义务,必要性,have to,has to,外部压力",
GG-A2-128,Guideword: FORM: AFFIRMATIVE. CanDo: Can use the affirmative form.,SuperCategory: MODALITY. SubCategory: may,A2,情态动词may的肯定形式用法,[talking about clothes] So I may need them.、I think it may be dirty.,may need、may be、may have、may want,,,"情态动词,可能性,肯定形式,动词原形,中等可能性",
GG-A2-129,Guideword: USE: POSSIBILITY. CanDo: Can use 'may' to talk about weak possibility referring to the present and the future.,SuperCategory: MODALITY. SubCategory: may,A2,情态动词may：表示现在和未来的弱可能性,[talking about an important document] It may be in our room inside my bag.、… bring some money with you. We may need it.、[talking about buying clothes for the summer] And the weather may be hot.,may be、may need、may have、may go,,,"情态动词,可能性,弱可能性,现在时,未来时,动词原形",
GG-A2-130,Guideword: FORM: AFFIRMATIVE. CanDo: Can use the affirmative form.,SuperCategory: MODALITY. SubCategory: might,A2,情态动词might的肯定形式用法,The weather might be hot and sunny.、I think it might be in your bedroom.,might be、might have、might go、might come,,,"情态动词,可能性,推测,肯定形式,动词原形",
GG-A2-131,Guideword: USE: POSSIBILITY. CanDo: Can use 'might' to talk about weak possibility.,SuperCategory: MODALITY. SubCategory: might,A2,情态动词might：表示弱可能性的用法,"My dad isn’t working that day, he might take us.、[talking about something that is missing] It might be on the computer table.",might be、might do、might not、maybe might,,,"情态动词,弱可能性,推测,不确定性,might not",
GG-A2-132,Guideword: FORM: NEGATIVE. CanDo: Can use the negative forms.,SuperCategory: MODALITY. SubCategory: must,A2,情态动词must的否定形式：mustn't和must not,"… you mustn't forget to buy some strawberry juice for us.、You must not wear a white colour shirt, you can only wear a dark colour shirt.",must not、mustn't、forget to、wear a,,,"情态动词,否定形式,must not,mustn't,禁止",
GG-A2-133,Guideword: FORM: AFFIRMATIVE. CanDo: Can use the affirmative form.,SuperCategory: MODALITY. SubCategory: must,A2,情态动词must的肯定形式：表达必须、义务和强烈建议,You must wear your sports shoes and you must also bring your racket!、I must be back at 10.15.,must wear、must be、must bring、must stop、must finish,,,"情态动词,肯定形式,必须,义务,强烈建议,动词原形,主观必要性",
GG-A2-134,Guideword: USE: OBLIGATION AND NECESSITY. CanDo: Can use 'must' with a limited range of pronouns ('I' and 'you') to talk about obligation and necessity.,SuperCategory: MODALITY. SubCategory: must,A2,情态动词must：表达义务与必要性（I/you主语）,"[talking about a mobile phone] It is very important to me because I must call my parents.、I will be at school, so you must arrive at 3 pm. You must take your towel, jeans and t-shirt with you.、I mustn't be late.、You mustn't forget your swimsuit.",must call、must arrive、must take、mustn't forget,,,"情态动词,义务,必要性,mustn't,动词原形",
GG-A2-135,Guideword: USE: OFFERS. CanDo: Can use 'shall I' to make offers.,SuperCategory: MODALITY. SubCategory: shall,A2,情态动词shall：用'shall I'提出帮助或建议,Shall I go and buy some cake and crackers?、The tickets cost €25. Shall I buy you one?,shall i、shall i get、shall i call、shall i turn,,,"情态动词,shall,提出帮助,礼貌建议,第一人称",
GG-A2-136,Guideword: FORM: AFFIRMATIVE. CanDo: Can use the affirmative form.,SuperCategory: MODALITY. SubCategory: shall,A2,情态动词shall的肯定形式用法,We shall start tomorrow at 2 o'clock.、I shall be free on Sunday at 6 o'clock in the evening.,shall start、shall be、shall meet、shall call,,,"情态动词,肯定形式,第一人称,未来时态,正式表达",
GG-A2-137,Guideword: USE: SUGGESTIONS. CanDo: Can use 'shall' with 'we' to make suggestions.,SuperCategory: MODALITY. SubCategory: shall,A2,情态动词shall：用'shall we'提出建议,Tomorrow evening there is Laura Pausini's concert in Turin. Shall we go?、Shall we go to a Korean restaurant after the film?,shall we go、shall we eat、shall we meet、shall we try,,,"shall,we,建议,情态动词,动词原形",
GG-A2-138,Guideword: FORM: QUESTIONS. CanDo: Can use the question form.,SuperCategory: MODALITY. SubCategory: shall,A2,情态动词shall的疑问句用法,Shall we meet at half past 4 in front of my house?、What time shall I come? And what shall I bring to the party?,shall we、shall i、what shall、when shall,,,"情态动词,疑问句,提出建议,征求意见,shall we",
GG-A2-139,Guideword: FORM: NEGATIVE. CanDo: Can use the negative form.,SuperCategory: MODALITY. SubCategory: should,A2,情态动词should的否定形式：shouldn't和should not,"You shouldn't miss it.、It is a new flat, so there shouldn't be any problems.、I think you should not wear your favourite clothes because they may get dirty.",shouldn't miss、shouldn't be、should not wear,,,"情态动词,否定形式,shouldn't,should not,动词原形",
GG-A2-140,Guideword: FORM: AFFIRMATIVE. CanDo: Can use the affirmative form.,SuperCategory: MODALITY. SubCategory: should,A2,情态动词should的肯定形式：表达建议、义务和期望,You should come at 6 o'clock.、Someday we should go there together.、We should buy 2 tickets.,should come、should go、should buy、should try,,,"情态动词,should,肯定形式,动词原形,建议",
GG-A2-141,Guideword: FORM: QUESTIONS. CanDo: Can use the question form.,SuperCategory: MODALITY. SubCategory: should,A2,情态动词should的疑问句形式：征求意见与建议,Should I wear special clothes?、It's going to be in São Paulo. Should we go by plane?,should i、should we、should he、should she、should they,,,"情态动词,疑问句,征求意见,动词原形,should",
GG-A2-142,Guideword: USE: ADVICE. CanDo: Can use 'should' to give advice.,SuperCategory: MODALITY. SubCategory: should,A2,情态动词should：用于给出建议,"It was only €70. It is pink. It looks very nice. My advice, you should buy this.、…on Monday, you will have to stay in this class for six hours so you should bring something to eat because you will be hungry.、You should take some money, because the ticket costs £4.00.",should buy、should bring、should take、because,,,"情态动词,建议,动词原形,shouldn't,because",
GG-A2-143,Guideword: USE: SUGGESTIONS. CanDo: Can use 'should' to make suggestions.,SuperCategory: MODALITY. SubCategory: should,A2,情态动词should：提出建议的用法,"I think we should meet at 2 pm, and my mother will take us there so don't worry.、I think you should meet me around 4 pm at my house.、You should bring your guitar.",i think、you should、we should、should i,,,"情态动词,建议,should,动词原形,I think",
GG-A2-144,Guideword: USE: PLANS AND INTENTIONS. CanDo: Can use 'will' to ask about plans and intentions.,SuperCategory: MODALITY. SubCategory: will,A2,情态动词will：询问计划和意图,Will you come by bus?、Will you come with any friends?,will you come、will you go、will you join、will you bring,,,"情态动词,will,询问计划,询问意图,未来时",
GG-A2-145,Guideword: FORM: QUESTIONS. CanDo: Can use the question form.,SuperCategory: MODALITY. SubCategory: will,A2,情态动词will的疑问句形式：询问未来意愿或安排,"Will you be at home?、I'm happy because I'll see you tomorrow, but what time will you be here?",will you、what time will、when will、where will,,,"情态动词,疑问句,未来时态,will,动词原形",
GG-A2-146,Guideword: FORM: NEGATIVE. CanDo: Can use the negative forms.,SuperCategory: MODALITY. SubCategory: will,A2,情态动词will的否定形式：won't与will not,"Don't worry, you won't need anything apart from some pencils and your art book.、I hope it will not be boring!",won't need、won't be、won't come、won't happen,,,"情态动词,否定形式,won't,will not,动词原形",
GG-A2-147,"Guideword: USE: WILLINGNESS, OFFERS. CanDo: Can use 'will' to talk about willingness and offers",SuperCategory: MODALITY. SubCategory: will,A2,情态动词will：表达意愿和提供帮助,"My mother will get us there, and she will bring us to my house after too.",will help、will do、will show、will get,,,"情态动词,意愿表达,提供帮助,动词原形,日常交流",
GG-A2-148,"Guideword: FORM/USE: AFTER 'IF', FUTURE SITUATIONS. CanDo: Can use 'will' in the main clause after an 'if-' clause to talk about possible future situations. ► conditionals",SuperCategory: MODALITY. SubCategory: will,A2,条件句中的will：if从句后谈论未来可能情况,"If I need a camera, I will use my mobile phone.、And if my mum can, she will fetch you.、If you can help me, I will be very happy.",if、will、conditionals,,,"条件句,if从句,will,未来可能,一般现在时",
GG-A2-149,Guideword: USE: REQUESTS. CanDo: Can use 'will' to make requests in a limited range of contexts.,SuperCategory: MODALITY. SubCategory: will,A2,情态动词will：用于提出请求,Will you come with me?、Will you be able to visit some museums with me?,will you、will you be able to,,,"情态动词,will,请求,疑问句,动词原形",
GG-A2-150,Guideword: FORM: NEGATIVE. CanDo: Can use the negative forms.,SuperCategory: MODALITY. SubCategory: would,A2,情态动词would的否定形式：wouldn't与would not,[talking about clothes] You wouldn't believe how much they cost!、I think we would not need much money.,wouldn't believe、would not need、wouldn't mind,,,"情态动词,否定形式,wouldn't,would not,动词原形",
GG-A2-151,Guideword: FORM: AFFIRMATIVE. CanDo: Can use the affirmative form.,SuperCategory: MODALITY. SubCategory: would,A2,情态动词would的肯定形式：表达意愿与偏好,I'd love to have a pen-friend in Japan.、[talking about what day to go to the cinema] I would prefer Sunday afternoon.,would like、would prefer、would love,,,"情态动词,肯定形式,would like,would prefer,缩写形式",
GG-A2-152,Guideword: USE: WISHES AND PREFERENCES. CanDo: Can use 'would' with a wide range of verbs to talk about wishes and preferences.,SuperCategory: MODALITY. SubCategory: would,A2,情态动词would：表达愿望与偏好,"I would prefer to go on Sunday, because on Sunday I have no school.、[talking about going to see a film] I'd prefer to see it tomorrow.、Bring your new CD! I'd love to hear it!",would prefer、would like、would love、would rather,,,"would,prefer,like,love,愿望,偏好,情态动词",
GG-A2-153,Guideword: USE: SUGGESTIONS WITH 'IT WOULD BE'. CanDo: Can use 'it would be' to make suggestions.,SuperCategory: MODALITY. SubCategory: would,A2,使用'it would be'提出建议,[talking about a jazz concert] It would be very good if you came with me.、It would be nice to bring your new computer game and some clothes.、It would be perfect if you arrived at 7.20.,it would be、if you、to bring、to come,,,"would,建议,委婉语气,虚拟语气,条件句",
GG-A2-154,Guideword: USE: IMAGINED SITUATIONS. CanDo: Can use 'would' to talk about imagined situations.,SuperCategory: MODALITY. SubCategory: would,A2,情态动词would：描述想象情境,I was thinking of painting my bedroom blue. It would look awesome.、It would be fun there.,it would be、would look、would be fun,,,"情态动词,想象情境,假设,would,动词原形",
GG-A2-155,Guideword: FORM: QUESTIONS WITH 'LIKE'. CanDo: Can use the question form 'would you like'.,SuperCategory: MODALITY. SubCategory: would,A2,礼貌邀请句型：would you like,"Sarah, would you like to play tennis this evening?、I'm going to a concert on Saturday. Would you like to go with me?、I want to watch the film, would you like to come with me?",would you like、what would you like、would you like to,,,"would you like,礼貌邀请,疑问句型,动词不定式,社交用语",
GG-A2-156,"Guideword: FORM: CLAUSE POSITION. CanDo: Can use adverbs of certainty and possibility ('maybe', 'perhaps'), before a clause or ellipted clause. ► adverbs: position",SuperCategory: MODALITY. SubCategory: adverbs,A2,可能性副词在句首或从句前的用法：maybe和perhaps,"I think I left my phone there, maybe in your kitchen.、Maybe we could visit that park you told me about or play at your house.、I want to buy new trousers and, perhaps, a T-shirt.、There you can dance, eat, drink and meet new friends (or perhaps a girlfriend).、Perhaps it's in the kitchen under the table.",maybe、perhaps、or perhaps、and perhaps,,,"可能性副词,句首位置,从句修饰,不确定表达,委婉建议",
GG-A2-157,"Guideword: FORM/USE: MID POSITION, HEDGING OR EMPHASIS. CanDo: Can use adverbs in mid position or after main verb 'be', to modify an assertion, either through hedging or emphasis. ► adverbs: position",SuperCategory: MODALITY. SubCategory: adverbs,A2,副词中位用法：表示推测或强调,"It is probably in the sitting room on the table.、You should probably wear a T-shirt and shorts, with sneakers.、[talking about painting] It's definitely going to get messy.",probably、definitely、maybe、certainly,,,"副词中位,弱化语气,强调语气,probably,definitely",
GG-A2-158,Guideword: USE: REQUESTS. CanDo: Can use 'could' to make requests.,SuperCategory: MODALITY. SubCategory: could,A2,情态动词could：礼貌请求的用法,"Could you help me to paint my bedroom?、I left my umbrella in your house yesterday. … Could you bring it to school tomorrow, please?",could you、could i、could we、please,,,"情态动词,礼貌请求,could you,疑问句,动词原形",
GG-A2-159,Guideword: USE: ABILITY. CanDo: Can use the negative form of 'could' to talk about inability.,SuperCategory: MODALITY. SubCategory: could,A2,情态动词could的否定形式：表示过去或现在的能力不足,"[talking about the key to an office] I couldn't work without it.、I couldn't buy the T-shirt because it was too expensive, but the other things were very nice and quite cheap, so I bought them.",because、without、too expensive、too difficult,,,"情态动词,否定形式,能力不足,过去时态,原因状语",
GG-A2-160,Guideword: FORM: AFFIRMATIVE. CanDo: Can use the affirmative form.,SuperCategory: MODALITY. SubCategory: could,A2,情态动词could的肯定形式：表达建议、可能性与能力,"You could come by bus, and we could meet at the bus station.、We could go to the museum near Cibeles.",could come、could go、could meet、could try,,,"情态动词,肯定形式,建议,可能性,动词原形",
GG-A2-161,Guideword: FORM: QUESTIONS. CanDo: Can use the question form.,SuperCategory: MODALITY. SubCategory: could,A2,情态动词could的疑问句形式：礼貌请求与询问可能性,Could you help me?、Could we meet on Friday afternoon?,could you、could we、could i、could they,,,"情态动词,could,疑问句,礼貌请求,可能性",
GG-A2-162,Guideword: FORM: NEGATIVE. CanDo: Can use the negative form.,SuperCategory: MODALITY. SubCategory: could,A2,情态动词could的否定形式：couldn't/could not,"[talking about a party] Too bad you couldn't come.、I couldn't close the window.、…he was ill, so he could not go to the game.",couldn't come、couldn't close、could not go,,,"情态动词,否定形式,过去能力,couldn't,could not",
GG-A2-163,Guideword: USE: SUGGESTIONS. CanDo: Can use 'could' with a limited range of verbs to make suggestions.,SuperCategory: MODALITY. SubCategory: could,A2,情态动词could：用于提出建议,"We could have dinner after that, if you want.、If you want to visit an interesting place near Paris, you could go to Versailles.、We could take the bus, or we could ask my parents to take us there.",could go、could have、could take、if you want,,,"情态动词,建议,委婉语气,动词原形,日常对话",
GG-A2-164,Guideword: FORM: AFFIRMATIVE WITH 'WILL'. CanDo: Can use the affirmative form with 'will'.,SuperCategory: FUTURE. SubCategory: future continuous,A2,将来进行时肯定式：will be doing,I'll be waiting for you.、We will be starting at 12 o'clock this afternoon.,will be waiting、will be starting、will be studying,,,"将来进行时,肯定式,will be doing,动词-ing,时间状语",
GG-A2-165,Guideword: USE: FUTURE ARRANGEMENTS. CanDo: Can use the future continuous with 'will' to talk about an event or action in progress at a specified time in the future.,SuperCategory: FUTURE. SubCategory: future continuous,A2,将来进行时：表示未来特定时间正在进行的动作,"Tomorrow please come at 4.30 pm because I'll be working before.、Tomorrow I'll be studying in the morning, so you can come at 2.",at 4:30 pm、in the morning、this time tomorrow、next week at,,,"将来进行时,will be,动词-ing,未来时间状语,进行性动作",
GG-A2-166,Guideword: FORM: NEGATIVE 'WILL'. CanDo: Can use the negative forms 'will not' and 'won't'.,SuperCategory: FUTURE. SubCategory: future simple (with will and shall),A2,一般将来时否定形式：will not 和 won't,Without them I will not be able to play football.、Can you come at 7 o'clock? I won't be at home before.,will not、won't、be able to、at home,,,"一般将来时,否定形式,will not,won't,动词原形",
GG-A2-167,Guideword: FORM: QUESTIONS. CanDo: Can use the question forms of 'will' and 'shall'.,SuperCategory: FUTURE. SubCategory: future simple (with will and shall),A2,一般将来时疑问句：will与shall的用法,Will you come?、And what shall I bring to the party?,will you、shall i、what will、when will,,,"一般将来时,疑问句,will,shall,动词原形",
GG-A2-168,Guideword: FORM: AFFIRMATIVE 'SHALL'. CanDo: Can use the affirmative form 'shall' with 'I' and 'we'.,SuperCategory: FUTURE. SubCategory: future simple (with will and shall),A2,将来时简单式：shall的肯定形式（用于I和we）,I shall come with you.、We shall take a bus to the sports centre.、We shall go together next year! (Brazil; A2 WAYSTAGE; 2007; Portuguese; Pass)),shall come、shall take、shall go,,,"shall,将来时,第一人称,肯定形式,动词原形",
GG-A2-169,Guideword: USE: OFFERS WITH 'SHALL'. CanDo: Can use 'shall I' to make offers.,SuperCategory: FUTURE. SubCategory: future simple (with will and shall),A2,用shall I提出建议或帮助：礼貌表达方式,Shall I wait for you?、Shall I buy you one?,shall i、shall we、wait、help、get,,,"shall I,提出帮助,礼貌提议,动词原形,疑问句",
GG-A2-170,Guideword: USE: REQUESTS WITH 'WILL'. CanDo: Can use 'will' to make requests.,SuperCategory: FUTURE. SubCategory: future simple (with will and shall),A2,用will提出请求：礼貌询问与日常请求,Will you come tomorrow at 6.35 pm to my house?、[talking about a parcel] Will you send it for me?,will you、will you please、send it、come tomorrow,,,"will,请求,疑问句,动词原形,礼貌询问",
GG-A2-171,Guideword: USE: PLANS AND  INTENTIONS WITH 'WILL'. CanDo: Can use 'will' to ask about plans and intentions.,SuperCategory: FUTURE. SubCategory: future simple (with will and shall),A2,用will询问计划和意图,Will you have a mobile phone?、Will you come by train?,will you、have a、come by,,,"will,计划,意图,疑问句,动词原形",
GG-A2-172,Guideword: USE: SUGGESTIONS WITH 'SHALL'. CanDo: Can use 'shall we' to make suggestions.,SuperCategory: FUTURE. SubCategory: future simple (with will and shall),A2,用'shall we'提出建议：礼貌询问与共同行动,Shall we go to my friend's house to get it?、Shall we go there together?,shall we、go、meet、try,,,"shall we,提出建议,礼貌询问,一般疑问句,共同行动",
GG-A2-173,Guideword: USE: WILLINGNESS WITH 'WILL'. CanDo: Can use 'will' to express willingness.,SuperCategory: FUTURE. SubCategory: future simple (with will and shall),A2,将来时态：用will表达意愿,My mother will drive us there.、… and my elder sister will help us too.,i will、we will、will you、will help,,,"will,意愿,将来时态,主动帮助,动词原形",
GG-A2-174,Guideword: USE: INTENTIONS. CanDo: Can use the affirmative and question forms of 'be going to' talk about plans and intentions.,SuperCategory: FUTURE. SubCategory: future with be going to,A2,将来时：用be going to表达计划和意图,I'm going to use pink paint.、My mum is going to take us by car.、What time are you going to come? And what are you going to bring?,going to、be going to、gonna,,,"be going to,计划,意图,将来时,动词原形",
GG-A2-175,Guideword: FORM: QUESTIONS. CanDo: Can use the question form.,SuperCategory: FUTURE. SubCategory: future with be going to,A2,将来时be going to的疑问句形式,What are you going to wear?、What colour paint are we going to use?、Are you going to come tomorrow evening?,be going to、what are、are you,,,"be going to,疑问句,未来计划,动词原形,倒装结构",
GG-A2-176,Guideword: FORM: AFFIRMATIVE. CanDo: Can use the affirmative form.,SuperCategory: FUTURE. SubCategory: future with be going to,A2,将来时态：be going to 肯定句用法,[about some new jeans] I 'm going to wear them on holiday.、It is going to start at half past four.、[about the weather] It's going to be hot.、We are going to take a taxi to get to the sports centre.,be going to、going to、gonna,,,"be going to,将来时态,肯定句,计划,预测",
GG-A2-177,Guideword: USE: PREDICTIONS WITH 'BE'. CanDo: Can use 'be going to' with 'be' to make predictions.,SuperCategory: FUTURE. SubCategory: future with be going to,A2,用be going to be结构进行预测,I think this Saturday is going to be a nice day.、It's going to be fantastic.、It is going to be great fun.、You should wear comfortable clothes because you are going to be hot.,be going to be、gonna be、is going to be、are going to be,,,"be going to be,预测,未来状态,形容词搭配,名词短语",
GG-A2-178,Guideword: USE: FUTURE ARRANGEMENTS. CanDo: Can use the present continuous with a limited range of verbs to talk about future arrangements.,SuperCategory: FUTURE. SubCategory: present continuous for future use,A2,现在进行时表将来安排：用于表达已确定的未来计划,I'm working this Saturday and Sunday morning.、We are having the meal at 7pm.、They are going back on 20th July.,this weekend、next week、at 7pm、on monday,,,"现在进行时,未来安排,确定计划,时间状语,具体活动",
GG-A2-179,Guideword: USE: QUESTIONS ABOUT THE FUTURE. CanDo: Can use the present continuous with a limited range of verbs to ask about future plans.,SuperCategory: FUTURE. SubCategory: present continuous for future use,A2,现在进行时表将来：询问未来计划,[talking about a Rolling Stones concert] Are you coming?、[talking about a party] It starts at 6. When are you coming?、[asking about holidays] Where are you going?,are you coming、when are you going、where are you leaving,,,"现在进行时,将来计划,疑问句,移动动词,时间状语",
GG-A2-180,Guideword: FORM: WITH 'WHEN'. CanDo: Can use the present simple with 'when' to refer to the future.,SuperCategory: FUTURE. SubCategory: present simple for future use,A2,一般现在时表将来：与'when'连用的时间状语从句,"I'll tell you more when I meet you.、Can you, please, call me when you find it?",when i、when you、when we、when they,,,"一般现在时,时间状语从句,when,将来时,时态一致",
GG-A2-181,Guideword: USE: TIMETABLES AND PLANS. CanDo: Can use the present simple to talk about timetabled events in the future.,SuperCategory: FUTURE. SubCategory: present simple for future use,A2,一般现在时表示将来：时刻表与计划安排,[Talking about a film] It begins on 8 o'clock in the evening.、The class is on Monday.  It starts at 6:00 pm and finishes at 7:00 pm.,start at、begin on、finish at、arrive at,,,"一般现在时,时刻表,未来事件,时间状语,固定安排",
GG-A2-182,Guideword: USE: 'HOPE'. CanDo: Can use the present simple with 'I hope' to talk about hopes and wishes for the future.,SuperCategory: FUTURE. SubCategory: present simple for future use,A2,现在时表将来：用'I hope'表达未来希望,I hope you enjoy your holiday too.、I hope you come to visit me soon.,i hope、hope you、hope it、hope they,,,"I hope,现在时,将来希望,从句,动词时态",
GG-A2-183,"Guideword: FORM/USE: PREPOSITIONAL PHRASES, FRONTING. CanDo: Can use prepositional phrases in the front position for focus.",SuperCategory: FOCUS. SubCategory: focus,A2,介词短语前置：用于强调的句子开头位置,"In the morning, I go to the beach.、In my country, the most popular food is Paella, which is a kind of rice with seafood, really tasty.、From your house, take the first turning on your left after the roundabout.",in the morning、in my country、from your house、at night,,,"介词短语,前置,强调,逗号,句首位置",
GG-A2-184,"Guideword: FORM/USE: 'AS YOU KNOW', ORGANISING, MARKING SHARED KNOWLEDGE. CanDo: Can use 'as you know' as a discourse marker of shared knowledge.",SuperCategory: DISCOURSE MARKERS. SubCategory: discourse markers in writing,A2,话语标记语：'as you know' 表示共享知识,"I can't come to your wedding because, as you know, I live in England and on Thursday 18th July I'm going to take the FCE exam.、As you know, my parents are leaving home tomorrow night to go to Spain.",as you know,,,"话语标记语,共享知识,书面语,连贯性,背景信息",
GG-A2-185,"Guideword: FORM/USE: 'SO', SUMMARISING, INFORMAL. CanDo: Can use 'so' as a discourse marker to summarise, usually in informal contexts.",SuperCategory: DISCOURSE MARKERS. SubCategory: discourse markers in writing,A2,话语标记词'so'：用于总结的非正式用法,"So, what do you think?、[talking about not being able to make it to a party] I have got an appointment with my dentist.  So, I'm really sorry about that and I'm getting so sad.、I'll be free at 15.00. So, I'll be at your house at 15.30.","so, what、so, i'm、so, i'll、so, that's",,,"话语标记词,总结,非正式,过渡,口语化",
GG-A2-186,"Guideword: FORM/USE: 'THE' + ADJECTIVES, SPECIFYING. CanDo: Can use 'the' + adjectives in a noun phrase, to specify.",SuperCategory: DETERMINERS. SubCategory: articles,A2,定冠词'the' + 形容词：用于特指名词短语,My house is opposite the new café.、For the first class you need to bring color pens and papers.、I think it's on the red sofa.,the red、the first、the new、the same,,,"定冠词,特指,形容词,名词短语,the + 形容词",
GG-A2-187,Guideword: FORM: 'THE' + SUPERLATIVES. CanDo: Can form a noun phrase with 'the' + superlative adjectives + noun.,SuperCategory: DETERMINERS. SubCategory: articles,A2,定冠词the与最高级形容词组合：the + 最高级 + 名词,"It has the latest technology.、The best place is La Baule, which is Europe's biggest beach.、It was the most expensive mobile phone in the shop.",the best、the latest、the most、the biggest,,,"定冠词the,最高级形容词,名词短语,the best,the most",
GG-A2-188,Guideword: FORM: 'THIS' WITH UNCOUNTABLE NOUNS. CanDo: Can use 'this' with uncountable nouns. ► noun phrases ►  pronouns: demonstrative,SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词'this'与不可数名词的搭配用法,"I found this information in: www.artschool.com,、My mother told me that this food is healthy food and good for me.",this information、this food、this advice、this news,,,"指示代词,不可数名词,特指,单数形式,this information,this food",
GG-A2-189,Guideword: FORM: 'THAT'. CanDo: Can use 'that' with singular nouns. ► noun phrases ►  pronouns: demonstrative,SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示词'that'：用于单数名词的指代用法,I also want to see that film.、I know we have that course in our college.,that film、that course、that book、that idea,,,"指示词,单数名词,指代用法,距离较远,名词短语",
GG-A2-190,"Guideword: USE: 'THAT', POINTING. CanDo: Can use 'that' to talk about or point to things which are further away in time and space from the speaker or writer",SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词'that'：指代远处事物,"Placeholder row, lack of spoken data",that car、that time、over there、look at that,,,"指示代词,that,远处,距离,限定词",
GG-A2-191,"Guideword: USE: 'THIS', ALREADY MENTIONED. CanDo: Can use 'this' to refer to something with immediate relevance which has already been mentioned. ► noun phrases ►  pronouns: demonstrative",SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词this：指代已提及的相关事物,"Could you send someone who can check where the problem is and try to do something about this problem.、Many people gave me presents. My mother gave me a dress. I like it best because it is beautiful. The colour of this dress is beautiful.、[talking about a house for rent] It is in Colindale, in the North of England. The rent is about £1000. If you are interested this house, please call me on my mobile phone.",this problem、this house、this dress、do something about this,,,"指示代词,this,已提及,指代,单数",
GG-A2-192,Guideword: USE: 'THIS' POINTING|. CanDo: Can use 'this' in an increasing range of contexts to refer to places and things from the speaker's or writer's point of view. ► noun phrases ► pronouns: demonstrative,SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词this：指代说话者视角的事物与地点,"I am writing this letter to tell you about my favourite birthday present, which was a laptop.、You can contact me by calling me on this number 07939187752.、Would you like to buy this book?",this book、this number、this letter、this place,,,"指示代词,this,单数指代,说话者视角,近处事物",
GG-A2-193,Guideword: USE: POINTING. CanDo: Can use 'this' in an increasing range of contexts to refer to places and things from the speaker's or writer's point of view. ► noun phrases ► pronouns: demonstrative,SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词this：指代说话者视角的人、事、物,I am writing this letter to tell you about my favourite birthday present which was a laptop.、You can contact me by calling me this number 07939187752.、Would you like to buy this book?,this book、this letter、this number、this one,,,"指示代词,this,单数,近指,名词短语",
GG-A2-194,Guideword: FORM: 'THESE'. CanDo: Can use 'these' with plural nouns. ► noun phrases ►  pronouns: demonstrative,SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词：these的用法,I bought these clothes because they weren't expensive.、I bought these things because they were perfect.、I bought them because I love these colours.,these clothes、these things、these colours、these days,,,"指示代词,复数形式,近处指代,限定词,代词用法",
GG-A2-195,"Guideword: USE: 'THAT', ALREADY MENTIONED. CanDo: Can use 'that' to refer to something which has already been mentioned. ► noun phrases ►  pronouns: demonstrative",SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词that：指代已提及的事物,"Yesterday, I went shopping to Collesione for clothes. I bought a skirt and a T-shirt, because we have a party this week. They were very cheap. They cost £10. You should go that shop.、I want do another course, like Maths. I want to study that course because I will do some exams in June and I need some help with Maths.、The colour is blue and I like that colour because it's my favourite.",that shop、that course、that colour、like that,,,"指示代词,指代,已提及,单数,避免重复,that shop,that course",
GG-A2-196,Guideword: USE: 'THESE' POINTING||. CanDo: Can use 'these' to refer to places and things from the speaker's or writer's point of view.,SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词'THESE'的用法：指代说话者或写作者视角中的地点和事物,"Placeholder row, lack of spoken data",these books、these places、these people、these days,,,"指示代词,复数,较近事物,地点指代,these搭配",
GG-A2-197,"Guideword: USE: 'THOSE', ALREADY MENTIONED. CanDo: Can use 'those' to refer to things which have already been mentioned. ► noun phrases ►  pronouns: demonstrative",SuperCategory: DETERMINERS. SubCategory: demonstratives,A2,指示代词'those'：指代已提及的事物,"I went shopping for clothes yesterday. I bought some jumpers and trousers. I bought those clothes because I'm going to Japan next Friday and there the weather is cold.、It is black and pink, I like those colours very much.",those clothes、those colours、like those、buy those,,,"指示代词,复数指代,前文提及,those clothes,those colours",
