egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-C1-110,"Guideword: FORM/USE: NON-FINITE WITH '-ED' CLAUSES, FOCUS. CanDo: Can use a non-finite subordinate clause with an '-ed' form, before a main clause, to give focus.",SuperCategory: CLAUSES. SubCategory: subordinated,C1,非谓语-ed从句前置：强调信息焦点,"Compared to the campsite job this one has its advantages.、Based on the assessment above, I strongly recommend that we should take some action to improve the store.、Given all the inconveniences explained above I expect compensation from your company and if I do not hear from you within ten days I will have to contact my solicitors and take further steps.、Based in Zurich with departments all over Europe we reach almost 150 million people.",given、based on、compared to、located in,,,"非谓语从句,-ed分词,信息焦点,前置结构,逻辑主语",
GG-C1-111,"Guideword: FORM/USE: INVERSION. CanDo: Can introduce a subordinate clause with inverted 'should/had/were' + subject + verb, in formal contexts.",SuperCategory: CLAUSES. SubCategory: subordinated,C1,正式语境中的倒装条件从句：should/had/were + 主语 + 动词,"Should you need any further assistance, do not hesitate to contact me.、Had we known that before we could have taken more money with us.、Were I able to travel to any place and time, I would probably choose the Greece of more than two thousand years ago.",should、had、were,,,"倒装条件从句,正式语境,虚拟语气,should/had/were,词序倒装",
GG-C1-112,"Guideword: FORM/USE: 'NOT' + '-ING' CLAUSE. CanDo: Can use a non-finite clause, introduced by 'not' + '-ing', to give more information.",SuperCategory: CLAUSES. SubCategory: subordinated,C1,非谓语从句：'not' + '-ing' 结构,"Not knowing the North of London very well it took me quite a long time to get there.、A nine-member family living peacefully in 19th-century England is suddenly shocked by the untimely death of the mother. Not having accepted his wife's death, the father, George, deeply depressed, is left alone to raise his seven children.",not knowing、not having、not understanding,,,"非谓语从句,现在分词,逻辑主语,状语功能,否定结构",
GG-C1-113,Guideword: FORM: ELLIPTED 'IF' CLAUSE. CanDo: Can form ellipted 'if' clauses with 'if' + '-ed' form.,SuperCategory: CLAUSES. SubCategory: conditional,C1,省略if的条件从句：if + -ed形式,"Furthermore I found little rooms where an employee could take a short nap if needed.、Meals are served, if requested, three times a day, unless picnic lunches are needed.、Women who want to start a career more often decide to be single or, if married, don't devote much time to the family.",if needed、if requested、if required、if possible,,,"省略if从句,条件从句,过去分词,正式书面语,插入语",
GG-C1-114,"Guideword: FORM/USE: 'IF' + PAST PERFECT + MODAL VERBS IMAGINED SITUATION, REGRET. CanDo: Can form conditional subordinate clauses with if + the past perfect simple and modal verb + 'have' + '-ed' in the main clause, to talk about imagined situations in the past, often with regret.",SuperCategory: CLAUSES. SubCategory: conditional,C1,过去虚拟条件句：if + 过去完成时 + 情态动词have done（表达对过去的假设与遗憾）,"All this could have been avoided, if the plan had been more flexible.、Several statements in the newspaper could have been avoided, if the writer had taken notice of the income results which were sent along with the other facts from the charity day.、However, I think I could have learned more if more individual tuition had been available.、I wrote this article referring to my own experience in London, hence I might have had a different opinion if I had gone to another city or country.",if had、could have、would have、might have,,,"过去虚拟条件句,过去完成时,情态动词have done,假设与遗憾,与过去事实相反",
GG-C1-115,"Guideword: FORM/USE: 'IF' + 'SHOULD', FORMAL, POLITE. CanDo: Can form subordinate conditional clauses with 'if you should', in polite, formal contexts.",SuperCategory: CLAUSES. SubCategory: conditional,C1,正式礼貌条件从句：'if you should' 结构,"If you should have any concerns about my choice, please tell me.、If you should have any problems, you can go to an information booth and you will be told which train you have to take to Hassau.、If you should get lost, don't hesitate to call us.、If you should have any further questions do not hesitate to contact us.",if you should、should have、should need、should require,,,"条件从句,正式语气,礼貌表达,should,if 从句",
GG-C1-116,"Guideword: FORM: INVERTED CONDITIONAL CLAUSE, 'SHOULD'. CanDo: Can introduce a conditional subordinate clause with 'should' + inverted subject.",SuperCategory: CLAUSES. SubCategory: conditional,C1,条件从句倒装结构：'Should'引导的虚拟条件句,Should you require any further information about the program or any other detail please do not hesitate to ask for it.、Should there be a lack of mutual understanding a break-up is unavoidable.,should you、should there、should it、should we,,,"倒装条件从句,should引导,虚拟条件,正式语气,省略if",
GG-C1-117,Guideword: USE: CERTAINTY. CanDo: Can use a wide range of adverbs to indicate degrees of certainty.,SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,C1,副词表达确定性程度：从probably到undoubtedly,"It was undoubtedly an unforgettable experience.、Television programms are undeniably a way of keeping ourselves well-informed and open to a special knowledge of every aspect of our lives.、I bought a skirt, a pair of jeans and a white dress, because I absolutely need new clothes for your party!",probably、certainly、undoubtedly、absolutely,,,"副词,确定性,程度,probably,undoubtedly,absolutely,certainly,possibly",
GG-C1-118,"Guideword: USE: STANCE. CanDo: Can use a wide range of stance adverbs (simply, truly, surely, apparently, naturally, surprisingly, inevitably, literally, exceptionally, frankly, clearly, amazingly, wisely, admittedly) to indicate an attitude or viewpoint, often in clause initial position.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,C1,立场副词：表达态度与观点的副词用法,"Obviously everybody has the right to be on a strike.、We can't truly blame ourselves for this unlucky beginning.、Apparently someone made a mistake writing the details I gave over the phone.、Naturally , I inclined towards the second option.、Luckily for me, I stayed with a kind and helpful host family but they lived four miles from the school.",frankly speaking、admittedly so、clearly evident、naturally inclined,,,"立场副词,态度表达,句首位置,主观评价,语境适配",
GG-C1-119,"Guideword: USE: DEGREE, WITH ADJECTIVES. CanDo: Can use a wide range of adverbs with adjectives to express degree or intensity.",SuperCategory: ADVERBS. SubCategory: adverbs and adverb phrases: types and meanings,C1,副词修饰形容词：程度与强度表达,"It deals with the friendship between two completely different men.、It is extremely important that the project is finished before September.、The last thing I would like to mention is that you have lost a single passenger's luggage three times, which is totally unacceptable.",completely different、extremely important、totally unacceptable、highly significant,,,"程度副词,强度表达,副词修饰,形容词修饰,语体差异",
GG-C1-120,"Guideword: FORM: DEGREE, MODIFYING COMPARATIVES. CanDo: Can use degree adverbs ('slightly', 'a bit', 'much') to modify comparatives.",SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,C1,程度副词修饰比较级：slightly、a bit、much的用法,"My Spanish is slightly more fluent than my English, because I lived in Spain longer than in England.、It will be a bit more expensive than the bus but it's safer and quicker.、Despite all the controversies between these two generations, the grandchildren shouldn't forget that their grandparents are much more experienced.",slightly more、a bit more、much more、slightly less、a bit less、much less,,,"程度副词,比较级,slightly,a bit,much,修饰比较级,程度差异",
GG-C1-121,"Guideword: FORM: DEGREE, MODIFYING ADVERBS. CanDo: Can use an increasing range of degree adverbs to modify a range of adverb types. ► adjectives ► adverb phrases: form",SuperCategory: ADVERBS. SubCategory: adverbs as modifiers,C1,程度副词修饰各类副词：提升表达精准度,"The attitude of young people today towards keeping fit and healthy has almost completely changed.、Moreover, making use of some techniques I practised in the How to Negotiate classes is something which happens to me quite frequently.、The mobile market is growing incredibly fast in Britain and your company is leading this process.、Recently, the charity organised a fun-raising day, which went  reasonably well .",almost completely、quite frequently、incredibly fast、reasonably well,,,"程度副词,修饰关系,副词短语,语义协调,词序固定",
GG-C1-122,Guideword: FORM/USE: ADVERB + 'ENOUGH'. CanDo: Can post-modify adverbs with 'enough to intensify'.,SuperCategory: ADVERBS. SubCategory: adverb phrases - form,C1,副词短语：副词+enough的强调用法,"Surprisingly enough, Meal's management was very responsive.、Sadly enough, I wasn't able to find any job proposals for us myself, so I'll just have to speculate on the results of your work.、Luckily enough, we have a garden where we can cook over an open fire, and as the temperatures in June are rather enjoyable here in Sweden, it actually works.",surprisingly enough、sadly enough、luckily enough、interestingly enough,,,"副词短语,后置修饰,enough,强调用法,情感表达",
GG-C1-123,Guideword: FORM: ADVERB + ADVERB. CanDo: Can modify a wide range of adverbs with other adverbs.,SuperCategory: ADVERBS. SubCategory: adverb phrases - form,C1,副词短语结构：副词修饰副词,"Even the beautiful, attractive cover and the extra Audio CD aren’t enough to justify the slightly higher price, especially because the value of this game will drop extremely rapidly.、Firstly, we should get some TV airtime, to catch the attention of a large number of people effectively and achieve a substantial market penetration relatively quickly.",extremely rapidly、relatively quickly、very effectively,,,"副词修饰副词,程度副词,方式副词,副词短语,extremely rapidly",
GG-C1-124,"Guideword: FORM/USE: ADVERBS + PREPOSITIONAL PHRASES, HIGHLIGHT. CanDo: Can post-modify adverbs with a complex prepositional phrase complement, to highlight information.",SuperCategory: ADVERBS. SubCategory: adverb phrases - form,C1,副词后置修饰：副词+复杂介词短语补语,"Luckily for you, I kept notes on everything we did, so I proudly present to you the top 4 of our course-days.、Unfortunately for some of them, the ""holiday of their dreams"" turned out to be rather nightmarish.、Especially in the period of 1999-2001, it shot up from 5 points to 7 points.、Probably in the next ten or more years, the engineering profession will be as much respected as it used to be twenty years ago.",luckily for、unfortunately for、especially in、probably in,,,"副词后置修饰,介词短语补语,突出信息,复杂结构,正式语境",
GG-C1-125,"Guideword: FORM: COMPOUND ADJECTIVES. CanDo: Can use a wide range of compound adjectives ('open-minded', 'above-mentioned', 'well-to-do', 'jaw-dropping')",SuperCategory: ADJECTIVES. SubCategory: combining,C1,复合形容词：open-minded、above-mentioned等组合用法,"I would describe myself as an easy-going and open-minded person.、…we suggest investing a certain amount of money in the above-mentioned technical devices in order to achieve the financial target.、But as she does not live in a well-to-do family, Ola was never able to afford additional private lessons, for example.、If anyone has ever seen it, they would agree with me that it was THE most jaw-dropping road in the world.",open-minded、above-mentioned、well-to-do、jaw-dropping,,,"复合形容词,连字符,定语,过去分词,正式写作",
GG-C1-126,"Guideword: FORM: WITH EXTREME ADVERBS. CanDo: Can modify gradable adjectives with extreme adverbs of degree ('absolutely', 'extremely', 'incredibly', 'totally') to intensify their meaning.",SuperCategory: ADJECTIVES. SubCategory: modifying,C1,"程度副词强化可分级形容词：absolutely, extremely, incredibly, totally","I am absolutely sure that it will attract even more attention.、Nowadays, it is extremely difficult to imagine how workers lived ten years ago, especially because of the incredibly fast evolution in technology.、I would make a totally new programme, in which the following points must be improved: …",absolutely sure、extremely difficult、incredibly fast、totally new,,,"极端程度副词,可分级形容词,强化意义,absolutely,extremely,incredibly,totally",
GG-C1-127,"Guideword: FORM: PAST PARTICPLE AS ADJECTIVE. CanDo: Can use the '–ed' form of a verb as an adjective, after a noun.",SuperCategory: ADJECTIVES. SubCategory: position,C1,过去分词作形容词：名词后置用法,"First of all, I would recommend providing a wider range of films and introducing discussions after each film shown.、It is believed that if some improvements are made, the club will live up to the high standards required .",films shown、standards required、improvements made,,,"过去分词,形容词,名词后置,被动语态,完成状态",
GG-C1-128,Guideword: FORM/USE: WITH NOUN AND POSTMODFIER. CanDo: Can use a postmodifier to make the superlative stronger in the structure superlative + postmodifier + noun.,SuperCategory: ADJECTIVES. SubCategory: superlatives,C1,最高级强化结构：最高级 + 后置修饰语 + 名词,"What is more, in order to increase sales of the new model to the highest possible level, the possibility of entering the Asian markets should be considered.、I am fond of the idea of working in Central London. It absolutely is the best possible location , I cannot deny that.、It is not the shortest possible route, but the easiest for people with luggage.",possible、highest possible、best possible、shortest possible,,,"最高级,后置修饰语,possible,强化表达,正式语体",
GG-C1-129,"Guideword: FORM/USE: WITH POSTMODFIER AND NOUN. CanDo: Can use a postmodifier to make the superlative stronger, in the structure superlative + noun + postmodifier ('possible', 'ever', 'by far').",SuperCategory: ADJECTIVES. SubCategory: superlatives,C1,最高级强化结构：最高级+名词+后置修饰语（possible/ever/by far）,"… we want to present ourselves in the best way possible.、…this cleansing gel will definitely produce good results in the shortest time possible.、Achieving health by using her common sense and having fun while doing it is probably her greatest performance ever and, if elected, she could share that with the world.",possible、ever、by far,,,"最高级,后置修饰语,possible,ever,by far,强化语气,词序",
