egp_id,content,category,level,chinese_human_name,examples,trigger_lemmas,chinese_doc,core_rules,keywords,common_errors
GG-B2-108,"Guideword: FORM: NOUN + 'OF' + POSSESSIVE DETERMINER + NOUN. CanDo: Can form noun phrases with noun + 'of' + possessive determiner + noun + '‘s', particularly with 'friend' or 'friends'.",SuperCategory: NOUNS. SubCategory: noun phrases,B2,名词短语：名词 + 'of' + 物主限定词 + 名词 + '’s' 结构,"Actually, I know a great one and they can make a little discount for us because the owner is a friend of my father's.",friend of、friends of、colleague of、neighbor of,,,"名词短语,物主限定词,'’s' 所属格,朋友关系,特定成员",
GG-B2-109,Guideword: FORM: POSTMODIFYING WITH ADJECTIVE PHRASE. CanDo: Can form complex noun phrases by using adjective phrases as postmodifiers to give more information about the noun.,SuperCategory: NOUNS. SubCategory: noun phrases,B2,名词短语后置修饰：形容词短语作后置定语,"Besides, we could leave one day in the morning and go by boat to a small and exotic island full of different and exotic species of birds that we could observe and photograph.、Emily Brönte succeeded in writing a romantic, psychological and tragic story, beautifully set in these mysterious moors.",full of、known for、set in、covered with,,,"后置定语,形容词短语,名词短语,介词短语,复杂修饰",
GG-B2-110,Guideword: FORM: COMPLEX NOUN PHRASES WITH ADJECTIVES COMBINED WITH 'BUT'. CanDo: Can form an increasing range of complex noun phrases with more than one adjective combined with 'but'.,SuperCategory: NOUNS. SubCategory: noun phrases,B2,复杂名词短语：用'but'连接多个形容词,"I am very lucky, because I was born in a small but beautiful city called Neuva Helvecia.、As a result, in order to find out which is the most important, you need to ask yourself a simple but tricky question that no man would like to be asked.、The smoke in the air had a strong but good smell.、I will be on business in London to sign a contract with a new but significant customer at that time.",small but beautiful、simple but tricky、strong but good、new but significant,,,"复杂名词短语,形容词连接,but转折,对比修饰,B2语法",
GG-B2-111,"Guideword: FORM'-ING' FORMS, SUBJECT. CanDo: Can use the '-ing' form of verbs as nouns in subject position.",SuperCategory: NOUNS. SubCategory: types,B2,动词-ing形式作主语：动名词主语用法,"Working until midnight every evening is not reasonable. Working late is not the solution and it is even dangerous.、Also, think about stress. Driving in a city is stressful.、First of all, Wicklow Mountains Centre is the perfect place for climbing. Climbing is our favourite hobby and, I think, we will have a good time.、Many people say that they just don't have time for thinking about their health. Living in today's world demands spending a lot of time working.",working late、driving in a city、climbing、living in today's world,,,"动名词,主语位置,-ing形式,单数谓语,抽象概念",
GG-B2-112,Guideword: FORM: NO ARTICLE. CanDo: Can use uncountable nouns without a definite article to refer to an abstract thing in general.,SuperCategory: NOUNS. SubCategory: uncountable,B2,不可数名词泛指抽象概念：无冠词用法,"Television is more attractive because it has moving images.、Music was her life, not only a hobby.、Look at it this way, the more you work in school, the more you will achieve in your job. Education is important to prevent you from being a dog on a leash!、Language can be learned slowly and reflects the culture and tradition of the country. Language even plays an important role in the tourist industry.",education、language、music、television,,,"不可数名词,无冠词,抽象概念,泛指,一般性陈述",
GG-B2-113,"Guideword: FORM/USE: 'NOT', EMPHASIS. CanDo: Can use uncontracted 'not' for emphasis or in formal contexts.",SuperCategory: NEGATION. SubCategory: negation,B2,否定词'not'的非缩写形式：强调与正式用法,Do not take on too many assignments at a time.、I cannot agree with you Mr Brown.、Keeping them in zoos will not help them.,do not、cannot、will not、should not,,,"否定词,非缩写形式,强调,正式语境,助动词,情态动词",
GG-B2-114,"Guideword: FORM: 'NEITHER OF', 'NONE OF' + PRONOUN. CanDo: Can use negative forms 'neither of' and 'none of' + pronoun or noun phrase with the affirmative form of the verb.",SuperCategory: NEGATION. SubCategory: negation,B2,否定表达：'neither of'与'none of' + 代词/名词短语,"Neither of us is liable in this case.、Moreover, none of my friends are interested therefore there is no one I can talk to.、We even met a French group and as none of them spoke English, we stayed with them to translate what they were asked.",neither of、none of,,,"否定表达,neither of,none of,代词,动词肯定形式",
GG-B2-115,"Guideword: FORM/USE: 'NEITHER … NOR'. CanDo: Can use 'neither … nor' to connect two words, phrases or clauses, often to give emphasis or focus.",SuperCategory: NEGATION. SubCategory: negation,B2,否定连接结构：neither … nor,"Neither you nor I would like that.、We can neither eat nor drink during the lessons.、I have neither climbed nor surfed before, so that would be very exciting for me.",neither、nor、neither nor,,,"否定连接,并列结构,动词一致,强调否定,固定搭配",
GG-B2-116,"Guideword: FORM/USE: 'NEVER', INVERTED FRONT POSITION, FOCUS. CanDo: Can use 'never' in front position followed by an inverted subject (most commonly 'I') + main verb, to give focus.",SuperCategory: NEGATION. SubCategory: negation,B2,否定副词'never'前置倒装结构：强调表达,Never have I seen such a realistic and impressive film before.、Never had I thought that my parents would do this to me.,never have i、never had i、never did i,,,"never,倒装语序,强调表达,否定副词,正式语境",
GG-B2-117,Guideword: FORM: 'IT' + LINKING VERB + ADJECTIVES + CLAUSE. CanDo: Can use 'it' + linking verb + adjective + ('that') clause.,SuperCategory: MODALITY. SubCategory: adjectives,B2,形式主语结构：It + 系动词 + 形容词 + (that)从句,It seems clear to me that swimming is good for the whole body.、It is obvious that some people prefer reading books.、It is possible that we can be educated by TV.、It seems obvious that it is not necessary.,it is clear、it seems obvious、it is possible,,,"形式主语,系动词,形容词,that从句,主观判断",
GG-B2-118,"Guideword: FORM/USE: 'IT' + LINKING VERB + ADJECTIVES + CLAUSE, HEDGING. CanDo: Can use 'it' + linking verb + adjective + ('that') clause to make an assertion less direct.",SuperCategory: MODALITY. SubCategory: adjectives,B2,间接断言句型：It + 系动词 + 形容词 + (that)从句,It does not seem possible that we can live without any private life.、It is likely that by reading books we will learn some new words and phrases so that we will be able to write better.、It is possible that only one computer will do this. (Moldova (Republic of); B2 VANTAGE; 2000; Russian; Pass),it is possible、it is likely、it seems、it appears,,,"间接断言,形式主语,系动词,形容词从句,软化语气",
GG-B2-119,"Guideword: FORM/USE: 'IT' + LINKING VERB + ADJECTIVES + ('THAT') CLAUSE, FOCUS. CanDo: Can use 'it' + linking verb + adjective + ('that') clause as a focusing device.",SuperCategory: MODALITY. SubCategory: adjectives,B2,强调句型：It + 系动词 + 形容词 + (that)从句,"It is clear that we can't live without computers today.、It seems obvious that this oil comes from the gas station.、Computers became part of the human life style because they help us to make our lives easier, but it is clear that we should never depend on machines to handle our lives.、Due to the introduction of a new staff appraisal form, it is crucial that you take part.、It's obvious you can't ride forty kilometres twice a day, unless you're very sporty.、It is essential that you know the advantages of our new product in order to sell this bag efficiently.",it is clear、it seems obvious、it is crucial,,,"形式主语,系动词,形容词,that从句,强调句型",
GG-B2-120,Guideword: FORM: SUBJECT + 'BE' + ADJECTIVE + 'TO' + INFINITIVE. CanDo: Can use pronoun or noun + 'be' + adjective + 'to' + (past) infinitive.,SuperCategory: MODALITY. SubCategory: adjectives,B2,形容词+to不定式结构：表达可能性与确定性,"They are unlikely to arrive on Friday.、We are sure to increase our turnover and at least our profit.、Whenever money is involved, some problems are likely to happen.、If you see a movie, it is likely to have been made with computers.",be likely to、be unlikely to、be sure to、to have been,,,"形容词+to不定式,可能性表达,确定性表达,过去不定式,主语搭配",
GG-B2-121,"Guideword: FORM: WITH ADVERBS. CanDo: Can use 'can' with an increasing range of adverbs (including 'easily', 'hardly', 'now', 'probably', 'sometimes', 'still') in the normal mid position after the modal verb or after the subject in questions.  ► adverbs",SuperCategory: MODALITY. SubCategory: can,B2,情态动词can与副词搭配：中位副词用法,"In case you need them , I can easily provide references.、On the other hand you can hardly imagine an evening when you are sitting in your armchair, the tea is on the table and you are reading your favourite novel on a computer screen.、As you read her book, you can probably imagine what kind of personality she has got, and after finishing it, you will be more cheerful than before.",can easily、can hardly、can probably、can sometimes,,,"情态动词,副词,中位副词,词序,can hardly",
GG-B2-122,Guideword: USE: GENERAL TRUTHS AND TENDENCIES. CanDo: Can use 'can' to talk about general truths and tendencies.,SuperCategory: MODALITY. SubCategory: can,B2,情态动词can：表达普遍真理和一般倾向,"…some young people can feel bored when they have to walk a lot and look at […] very old things.、Too much work can cause ""stress"" and heart problems.",can feel、can cause、can lead to、can result in,,,"情态动词,普遍真理,一般倾向,可能性,动词原形",
GG-B2-123,"Guideword: USE: GUESSES AND PREDICTIONS. CanDo: Can use the negative forms of 'can't' and 'cannot' to guess, predict and deduce.",SuperCategory: MODALITY. SubCategory: can,B2,情态动词can的否定形式：用于猜测、预测和推断,You look very pale and you can’t be feeling well.、I think that it can’t be true.、[talking about someone suspected of being a criminal] He can't be; he is too young.、It cannot be any good for these animals to be taken away from their natural surroundings.,can't be、cannot be、can't feel、can't happen,,,"情态动词,否定形式,猜测,预测,推断,can't,cannot",
GG-B2-124,Guideword: USE: REPROACHES AND APPEALS. CanDo: Can use negative forms of 'can' to make reproaches or appeals.,SuperCategory: MODALITY. SubCategory: can,B2,情态动词can的否定形式：表达责备与劝诫,"You can’t forget your friends.、…he can't go on behaving like this.、Please, listen, you can't go on studying so hard.、You have to realise that you cannot work all the time: your body needs some rest.、Can't you see how exhausted you are?",can't go on、can't forget、cannot work、can't you see,,,"情态动词,can否定形式,责备,劝诫,can't go on",
GG-B2-125,Guideword: FORM: NEGATIVE. CanDo: Can use negative form dare not and daren't +  infinitive without to.,SuperCategory: MODALITY. SubCategory: dare,B2,情态动词dare的否定形式：dare not/daren't + 不带to的不定式,"[talking about a restaurant] But many local people dare not go to Lily, because it is too expensive.",dare not、daren't、go、speak、ask,,,"情态动词,否定形式,dare not,daren't,不带to的不定式",
GG-B2-126,Guideword: FORM: AFFIRMATIVE. CanDo: Can use affirmative form dare + infinitive without to.,SuperCategory: MODALITY. SubCategory: dare,B2,情态动词dare的肯定形式：dare + 不带to的不定式,I can cook if you dare eat it!,dare say、if you dare、how dare you,,,"情态动词,dare,肯定形式,不带to的不定式,勇气表达",
GG-B2-127,Guideword: USE: BRAVADO. CanDo: Can use semi-modal 'dare' to talk about being brave enough to do something.,SuperCategory: MODALITY. SubCategory: dare,B2,半情态动词dare：表达勇气与胆量,"Some people object that I have to put up with the rain and other inconveniences, but I think that they are rather jealous because they daren't give up their car.",dare not、daren't、how dare、i dare say,,,"半情态动词,勇气,胆量,daren't,动词原形",
GG-B2-128,"Guideword: FORM: 'BE' EXPRESSIONS + INFINITIVE. CanDo: Can use the full range of expressions with 'be' + infinitive ('be likely to', 'be due to', 'be meant to', 'be bound to', 'be sure to', 'be certain to', 'be obliged to') with present and past forms of 'be' and with modal 'will' .",SuperCategory: MODALITY. SubCategory: expressions with be,B2,BE+不定式表达：可能性与义务的固定搭配,"People who read books are likely to be more knowledgeable.、I'm bound to feel nervous.、According to our new marketing strategy, we are sure to increase our turnover and our profit.、[talking about a new job] I am due to start on Monday 4 June. (Georgia (Republic of); B2 VANTAGE; 2007; Georgian; Fail)、I would like to inform you that as of 1st of June all operational staff will be obliged to use identity cards.、Sleepy and unwilling to take part of the conference, I was obliged to spend the evening listening to the soft voice of a man who was famous for his boring performances.",be likely to、be due to、be meant to、be bound to、be sure to、be certain to、be obliged to,,,"be likely to,be due to,be meant to,be bound to,be sure to,be certain to,be obliged to,不定式,情态表达",
GG-B2-129,"Guideword: USE: 'BE MEANT TO', IDEAL STATES. CanDo: Can use 'be meant to' to talk about ideal states.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,表达理想状态的短语：be meant to,"Animals are meant to be free, and man should be very careful about interfering with nature.、Primary school is meant to be there so that you build all the basics of your education.",be meant to、meant to be,,,"be meant to,理想状态,设计意图,预期目的,不定式结构",
GG-B2-130,"Guideword: USE: 'BE DUE TO', 'BE TO', SCHEDULES. CanDo: Can use 'be due to' and, more formally, 'be to' to talk about things that are scheduled or expected.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,表达预定与预期的结构：be due to 与 be to,"I have attached the … company law directive enacted 2 years ago and which is due to be implemented by 2008.、The programme was due to start at midday.、I am sorry that I cannot attend the meeting at head office as expected, as I am to go on a business trip to New York then.、I was to take exams in two weeks and had to study hard.",be due to、be to、due to start、to be implemented,,,"预定事件,正式安排,时间表达,动词原形,时态变化",
GG-B2-131,"Guideword: USE: 'BE LIKELY TO', PROBABILITY. CanDo: Can use 'be' (+modifier) 'likely to' to talk about probability.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,表达可能性的结构：be likely to,"And whenever money is involved, some problems are likely to happen.、I am very likely to make mistakes which I would like to avoid.",be likely to、very likely、quite likely、unlikely,,,"可能性,概率,be likely to,修饰语,动词原形",
GG-B2-132,"Guideword: FORM/USE: 'BE MORE/LESS LIKELY', COMPARISON. CanDo: Can use '(much) more/less' to modify 'likely' in a comparison.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,比较可能性表达：be more/less likely,"In case of an accident, one is more likely to be badly injured when riding a bicycle.、Since they are more and better educated when they leave school at 18 years old, their minds are more mature and they are more sensible. They are more likely to have better jobs and a better life, and much less likely to cause problems to other people.",be more likely、be less likely、much more likely、far less likely,,,"可能性比较,比较级,情态表达,likely,more/less likely",
GG-B2-133,"Guideword: USE: 'BE SUPPOSED TO', HEARSAY. CanDo: Can use 'be supposed to' to talk about hearsay or supposition.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,情态表达：be supposed to 表示传闻或推测,"That woman is supposed to have killed her husbands (at least two), because she wanted their money.、The lake is supposed to be very beautiful.",be supposed to、not supposed to、supposed to have,,,"be supposed to,传闻,推测,情态表达,动词原形",
GG-B2-134,"Guideword: USE: 'BE BOUND TO', CERTAINTY. CanDo: Can use 'be' (+ modifier) 'bound to' to talk about something certain or inevitable.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,表达必然性的短语：be bound to,"I assure you that it is bound to be popular with different clients, especially young people and white-collar workers.、It is hardly possible to catch a cold when travelling by car in rain which is almost bound to happen while riding a bicycle.、To sum up, where many people get together, problems are bound to arise.",be bound to、bound to、almost bound to,,,"必然性,确定性,be bound to,不可避免,固定短语",
GG-B2-135,Guideword: FORM: 'BE' + ADJECTIVE + 'THAT'. CanDo: Can use 'be' + 'obvious/sure/likely/certain' followed by a 'that'-clause.,SuperCategory: MODALITY. SubCategory: expressions with be,B2,BE + 形容词 + THAT 从句：表达确定性或可能性,"It is about 1000 years old, so I am sure that you will find it fascinating to see it.、It was obvious that I would be late to work.、It is likely that by reading books we will learn some new words and phrases so that we will be able to write better.、It is certain that our state-of-the-art LCD will be well received and make great profits.",be sure、be likely、be certain、be obvious,,,"be sure that,be likely that,be certain that,be obvious that,that 从句",
GG-B2-136,"Guideword: USE: 'BE SUPPOSED TO', OBLIGATION, EXPECTATION. CanDo: Can use 'be supposed to' to talk about expectation or obligation.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,情态表达：be supposed to 的用法（义务与期望）,"However, the show is only on the 14th of March, the same day we are supposed to go to a Science Museum.、Our travels are supposed to provide us with pleasure, knowledge and new experiences.、I have bought some disks but I don't know what I am supposed to do with them.、I was supposed to explain to them what they had to do.",be supposed to、supposed to、not supposed to,,,"be supposed to,义务,期望,情态表达,动词原形",
GG-B2-137,"Guideword: FORM/USE: IMPERATIVE. CanDo: Can use the imperative form 'be sure to', to express obligation.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,祈使句表达义务：be sure to,"If you cannot attend, be sure to inform me in advance.、Be sure to contact me for any further information.",be sure to、be sure not to,,,"祈使句,义务表达,be sure to,正式语气,动词原形",
GG-B2-138,"Guideword: USE: 'BE SURE/CERTAIN TO'. CanDo: Can use 'be sure to', 'be certain to' to talk about certainty.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,表达确定性的短语：be sure to / be certain to,"A person that will act in that way is sure to be successful.、Furthermore, by bicycle, you don't spend your time in traffic-jams and you are sure to arrive at work on time.、The market for this product is not yet fully developed, but we are certain to attract more and more people, especially students.",be sure to、be certain to,,,"be sure to,be certain to,确定性,预测,不定式",
GG-B2-139,"Guideword: USE: 'BE FORCED TO', OBLIGATION. CanDo: Can use 'be forced to' to talk about an unnamed obligation, where the circumstances are beyond the control of the speaker/writer.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,被动义务表达：be forced to 的用法,"I don't like to be forced to do something that I don't want to do.、Due to decreasing sales over the last months, we are forced to cut the budget.",be forced to、forced to、circumstances force,,,"被动义务,被迫,外部因素,无名义务,动词原形",
GG-B2-140,"Guideword: USE: 'BE OBLIGED TO', OBLIGATION. CanDo: Can use 'be obliged to' to talk about an external obligation, especially in institutional contexts.",SuperCategory: MODALITY. SubCategory: expressions with be,B2,表达外部义务的短语：be obliged to,The Sales Representatives are obliged to participate.、By January 2 everybody is obliged to have a parking permit when using the company car park.、They were obliged to give up their house.,be obliged to、obliged to、obligation,,,"外部义务,正式语境,机构规定,法律强制,动词原形",
GG-B2-141,Guideword: USE: SUGGESTION. CanDo: Can use 'you (have) got to' to make a strong suggestion.,SuperCategory: MODALITY. SubCategory: have (got) to,B2,情态动词have (got) to：表达强烈建议的用法,"If you think you have seen almost everything in this world, you've got to see this museum.、[talking about a famous actor] You have to see at least one of her films … I think if you haven't seen her films, you haven't lived at all!、You have to relax. You should try to live. You don't know what's going on around you.、The main thing to remember is that there many possibilities but you have to try to find them and not just say: ""I want to work and earn money"".",you have to、you've got to、you gotta,,,"have to,have got to,强烈建议,情态动词,口语推荐",
GG-B2-142,"Guideword: FORM: WITH ADVERBS. CanDo: Can use 'may' with an increasing range of adverbs (most commonly 'even', 'only', 'already', 'never', 'just', 'sometimes') in the normal mid-position after the modal verb. ► adverbs",SuperCategory: MODALITY. SubCategory: may,B2,情态动词may与副词搭配：even、only、already等副词的中位用法,"When you're reading books, you may even find words you don't know and if you're an interested person, you will try to find out what it means, thus improving your vocabulary.、Think of all the children living in cities, they may never get the chance to come near any animals at all.",may even、may only、may already、may never,,,"情态动词,副词,中位位置,可能性,词序",
GG-B2-143,"Guideword: USE: COMMAND. CanDo: Can use 'may I' to make a polite request, command or suggestion in formal contexts.",SuperCategory: MODALITY. SubCategory: may,B2,情态动词may的礼貌请求用法：May I...,"May I have your attention please?、May I ask you to use e-mail or postal services whenever possible?、In terms of how we are going to travel around while we are there, may I suggest that we use the two bicycles that are at the house?",may i、may i have、may i ask、may i suggest,,,"情态动词may,礼貌请求,正式场合,May I结构,动词原形",
GG-B2-144,Guideword: FORM/USE: PAST AFFIRMATIVE. CanDo: Can use 'may have' + '-ed' to talk about possibility in the past.,SuperCategory: MODALITY. SubCategory: may,B2,情态动词may的过去肯定式：may have + 过去分词,"I think that he may have forgiven me for that accident … !、As you may have noticed, there has been a delay setting up the new computer system.、[talking about buying something online] Another disadvantage is that you may have received the wrong size or colour.、Now, you may have seen your beautiful blue vase is not in your room any more; I broke it …!",may have noticed、may have seen、may have received、may have forgiven,,,"情态动词,过去可能性,推测语气,过去分词,委婉表达",
GG-B2-145,Guideword: USE: POLITE REQUEST. CanDo: Can use 'may I' to make a polite request for permission.,SuperCategory: MODALITY. SubCategory: may,B2,情态动词may的礼貌请求用法：may I,"Sir, may I come in?、May I ask you if your special offer will be still available in September?、May I speak to Miss Wright, please?",may i、may i ask、may i have、may i use,,,"may I,礼貌请求,情态动词,请求许可,正式场合",
GG-B2-146,"Guideword: USE: FOCUSING. CanDo: Can use 'may' in phrases such as as 'you may know', or 'as you may have' + '-ed' to focus the reader on shared knowledge.",SuperCategory: MODALITY. SubCategory: may,B2,情态动词may的聚焦用法：as you may know/have + -ed,"I usually take more than one book because, as you may know, it takes many hours to get there.、As you may have heard, I am going to change to the engineering department.、As you may have understood, the best opportunity to take photos will be during the performance, but you might also find backstage photos intresting.",as you may know、as you may have heard、as you may have understood,,,"情态动词may,聚焦用法,as引导从句,共享知识,推测性表达",
GG-B2-147,Guideword: USE: OPINION. CanDo: Can use 'may … but' to express an unexpected point of view.,SuperCategory: MODALITY. SubCategory: may,B2,情态动词may的转折用法：may … but表达意外观点,"This may surprise you but I've managed to lose some weight, which I'm proud of.、[talking about cleaning musical instruments] You may think that it is quite boring but it is not.",may think、may seem、may be、may have,,,"may,but,转折,意外观点,情态动词",
GG-B2-148,Guideword: FORM: QUESTIONS. CanDo: Can use the question form.,SuperCategory: MODALITY. SubCategory: must,B2,情态动词must的疑问句形式：如何正确提问,"Is it possible to use the prize next year or must I cancel my trip to India?、Finally, how much money must I bring with me?",must i、must we、how much must,,,"情态动词,must,疑问句,必要性,义务,动词原形",
GG-B2-149,Guideword: FORM: PAST AFFIRMATIVE. CanDo: Can use 'must have' + '-ed'.,SuperCategory: MODALITY. SubCategory: must,B2,情态动词must的过去肯定式：must have + 过去分词,"When I realized that he must have forgotten, I called him up.、We had lots of fun learning how to ski. It was pretty hard at the beginning. I must have fallen about fifty times.",must have、must have been、must have had,,,"must have,过去分词,肯定推测,情态动词,过去事件",
GG-B2-150,"Guideword: USE: EMPHASIS. CanDo: Can use the fixed expression 'I must say' to give emphasis, usually about something positive.",SuperCategory: MODALITY. SubCategory: must,B2,强调性固定表达：I must say,"I must say that I'm most delighted to have you here with us, Mr. Saramago, and it's with enormous pleasure that my students will hear your words.、As I like music a lot I went to as many concerts as possible, and I must say that they were superb.",i must say、must say、say,,,"固定表达,强调语气,积极评价,that 省略,情感增强",
GG-B2-151,"Guideword: FORM: WITH ADVERBS. CanDo: Can use 'must' with an increasing range of adverbs (including 'all', 'never', 'strongly', 'first') in the normal mid position after the modal verb. ► adverbs",SuperCategory: MODALITY. SubCategory: must,B2,情态动词must与副词搭配：must + 副词结构,"To sum up, we must all act immediately because the existence of humanity may be in danger.、But there is one, just one thing we must never forget: we have to be authentic.、[talking about a guide book] In addition I must strongly recommend you add something about nightlife.",must all、must never、must strongly、must first,,,"情态动词,副词,must all,must never,must strongly",
GG-B2-152,Guideword: USE: OBLIGATION AND NECESSITY. CanDo: Can use 'must' to ask about obligation and necessity.,SuperCategory: MODALITY. SubCategory: must,B2,情态动词must：询问义务与必要性,"Is it possible to use the prize next year or must I cancel my trip to India?、Finally, how much money must I bring with me?",must i、how much must、or must i,,,"情态动词,义务,必要性,疑问句,must",
GG-B2-153,Guideword: USE: DEDUCTIONS AND CONCLUSIONS. CanDo: Can use the perfect form of 'must' to make deductions about the past.,SuperCategory: MODALITY. SubCategory: must,B2,情态动词must的完成式：表示对过去的推测与结论,"Of course, India must have changed a lot since Jules Verne wrote his book, but I think that its charm remains.、I must have looked awful because she asked me whether I was all right.",must have、must have been、must have done、based on,,,"must have,过去推测,情态动词完成式,逻辑结论,证据推断",
GG-B2-154,Guideword: USE: CONCESSIONS. CanDo: Can use the fixed expression 'I must admit' or 'you must admit' to express concession.,SuperCategory: MODALITY. SubCategory: must,B2,让步表达：固定短语 'I must admit' 和 'you must admit',"On the other hand you must admit that not all ready-made meals taste really good and often they are not as healthy as fresh ones.、However, I must admit that I completely agree with Chris and consider the mountain road too daring to try.",i must admit、you must admit、must admit,,,"让步表达,固定短语,must admit,客观性,辩论技巧",
GG-B2-155,Guideword: USE: RULES. CanDo: Can use the negative forms of 'must' to talk about what is not permitted.,SuperCategory: MODALITY. SubCategory: must,B2,情态动词must的否定形式：表示禁止或不允许,"You must not hit them or punish them without good reason if you do not want them to become your worst enemy.、They must not write on the walls.、In school for example, you mustn't talk during lessons, and you have to be on time.",must not、mustn't、not allowed、prohibited、forbidden,,,"情态动词,否定形式,禁止,规则,must not,mustn't,不允许",
GG-B2-156,Guideword: FORM: ELLIPSIS. CanDo: Can use 'ought to' without a following verb where the previous main verb is understood. ► ellipsis,SuperCategory: MODALITY. SubCategory: ought,B2,情态动词ought to的省略用法：省略后续动词,Otherwise some students would not get as much specialised help as they ought to.,ought to、as...as、more than,,,"情态动词,省略,ought to,比较句,语境推断",
GG-B2-157,Guideword: USE: OBLIGATION AND NECESSITY. CanDo: Can use 'needn't to' talk about a lack of obligation.,SuperCategory: MODALITY. SubCategory: need,B2,情态动词needn't：表达无义务或没必要,"I like summer so much because the weather is hot and we needn't wear a jacket.、[talking about preparing for a party] As for the music, you needn't worry about it.",needn't worry、needn't bother、needn't hurry、needn't wear,,,"情态动词,needn't,无义务,没必要,动词原形",
GG-B2-158,Guideword: FORM: NEGATIVE. CanDo: Can use the negative form.,SuperCategory: MODALITY. SubCategory: need,B2,情态动词need的否定形式：needn't与need not,"You needn't worry about where we can stay.、… when I send an e-mail, I need not worry about the time.、You needn't go out jogging in the evening because you have already had your exercise.",needn't worry、need not apply、needn't bother,,,"情态动词,否定形式,needn't,need not,不必要性",
GG-B2-159,Guideword: USE: DESIRED STATES. CanDo: Can use 'ought to' to talk about desired states of affairs.,SuperCategory: MODALITY. SubCategory: ought,B2,情态动词ought to：表达理想状态与应然之事,"Furthermore, we ought to take care of our health by going on trips to not unpolluted places as often as possible.、Of course not all zoos are as good as they ought to be, but today we know so much about the different animals that they don't have to get bored in the zoo and we're able to provide them with the environment they prefer.、There shouldn't be any rubbish dumps, all the rubbish ought to be recycled.",ought to、ought to be、ought not to、ought to have,,,"情态动词,理想状态,应然之事,ought to be,道德责任",
GG-B2-160,Guideword: FORM: ELLIPSIS. CanDo: Can use 'should' and 'shouldn't' without a following verb where the previous main verb is understood.,SuperCategory: MODALITY. SubCategory: should,B2,情态动词should的省略用法：省略后续动词,"Well, have you ever checked your blood pressure? I think you should.、John spent the rest of the day thinking about what he should do. in fact, he wanted to answer and meet her again, but he knew that he shouldn't.",i think、he knew、maybe we、they said,,,"情态动词,省略,上下文,建议,简洁表达",
GG-B2-161,Guideword: FORM: 'SHOULD BE' + '-ING'. CanDo: Can use 'should be' + '-ing'.,SuperCategory: MODALITY. SubCategory: should,B2,情态动词should的进行时态：should be + -ing,"Well, you should be bouncing up and down with joy (just kidding)!、These are the reasons that I believe we should be reading books instead of watching television in our free time and I believe many people believe the same thinks as I do.",should be、shouldn't be、be working、be studying,,,"情态动词,进行时态,should be,动词-ing,当前建议",
GG-B2-162,Guideword: USE: OBLIGATION. CanDo: Can use 'should be' + '-ing' to talk about present general obligation.,SuperCategory: MODALITY. SubCategory: should,B2,情态动词should：表示当前一般义务的进行时态用法,Wild animals should be running free but I think that zoos today have an important role in keeping them alive.、Moreover if a car driver has drunk too many alcoholic drinks or is tired he shouldn't be driving.,should be、shouldn't be、be running、be driving,,,"情态动词,should,进行时态,义务,当前一般义务",
GG-B2-163,Guideword: USE: EXPECTATIONS. CanDo: Can use 'should be' + '-ing' to talk about expectations.,SuperCategory: MODALITY. SubCategory: should,B2,情态动词should的进行时态：表达预期与推测,"The computer systems should be working again once you restart them.、However, I think that the situation should be improving in the next 6 months, especially during the third quarter of the year.、[talking about wedding protocol] The groom should be waiting at the entrance for the bride.",should be working、should be improving、should be waiting,,,"情态动词,进行时态,预期表达,合理推测,should be + -ing",
GG-B2-164,Guideword: FORM: ELLIPSIS. CanDo: Can use 'used to' without a following verb where the previous main verb is understood. ► ellipsis,SuperCategory: MODALITY. SubCategory: used to,B2,used to的省略用法：省略后续动词的惯用表达,She doesn't travel as much as she used to.、I must admit that they did sound quite a lot better than they used to.,used to、as...as、than、not,,,"used to,省略用法,比较句,过去习惯,动词省略",
GG-B2-165,Guideword: USE: REQUESTS. CanDo: Can use 'will' (particularly 'Will you please') to make requests and commands in a wide range of contexts.,SuperCategory: MODALITY. SubCategory: will,B2,情态动词will的请求用法：Will you please...,"Will you please send me his name, address and telephone number.、Will you please inform me about the exact payment.、Will you pay attention!",will you please、will you、please,,,"情态动词,will,请求,命令,Will you please",
GG-B2-166,Guideword: USE: HABITUAL PAST. CanDo: Can use 'would' to talk about habitual actions and events in the past.,SuperCategory: MODALITY. SubCategory: would,B2,情态动词would：描述过去的习惯性动作,[talking about a job that the speaker did last year] In my opinion I worked very hard. I would spend a lot of hours at work.、[from a story about pirates] At night they would go to the rocky seaside and light a fire in order to deceive the boats and let them crash on the rocks.,would spend、would go、would visit、in the past,,,"情态动词,过去习惯,would,动作重复,叙事用法",
